tipo,minuto,barco_id,decision,desde,hasta,ocupacion,unidad_id,par,tiempo_espera,tiempo_viaje
decision,1372.0,barco_1,esperar,,,,,,,
decision,1372.0,barco_2,esperar,,,,,,,
decision,1374.0,barco_0,esperar,,,,,,,
decision,1374.0,barco_1,esperar,,,,,,,
decision,1374.0,barco_2,esperar,,,,,,,
decision,1376.0,barco_0,esperar,,,,,,,
decision,1376.0,barco_1,esperar,,,,,,,
decision,1376.0,barco_2,esperar,,,,,,,
decision,1378.0,barco_0,esperar,,,,,,,
decision,1378.0,barco_1,esperar,,,,,,,
decision,1378.0,barco_2,esperar,,,,,,,
decision,1380.0,barco_0,laksevag,,,,,,,
movimiento,1380.0,barco_0,,bryggen,laksevag,0.0,,,,
decision,1380.0,barco_1,laksevag,,,,,,,
movimiento,1380.0,barco_1,,kleppesto,laksevag,0.0,,,,
decision,1380.0,barco_2,laksevag,,,,,,,
movimiento,1380.0,barco_2,,bryggen,laksevag,0.0,,,,
decision,1386.0,barco_1,bryggen,,,,,,,
sube,1386.0,barco_1,,,,,0_00108_p0,"('laksevag', 'bryggen')",7.539999999999964,
sube,1386.0,barco_1,,,,,0_00108_p1,"('laksevag', 'bryggen')",7.539999999999964,
sube,1386.0,barco_1,,,,,0_00108_p2,"('laksevag', 'bryggen')",7.539999999999964,
sube,1386.0,barco_1,,,,,0_00108_p3,"('laksevag', 'bryggen')",7.539999999999964,
sube,1386.0,barco_1,,,,,0_00108_p4,"('laksevag', 'bryggen')",7.539999999999964,
sube,1386.0,barco_1,,,,,0_00108_p5,"('laksevag', 'bryggen')",7.539999999999964,
sube,1386.0,barco_1,,,,,0_00108_p6,"('laksevag', 'bryggen')",7.539999999999964,
sube,1386.0,barco_1,,,,,0_00108_p7,"('laksevag', 'bryggen')",7.539999999999964,
sube,1386.0,barco_1,,,,,0_00108_p8,"('laksevag', 'bryggen')",7.539999999999964,
sube,1386.0,barco_1,,,,,0_00108_p9,"('laksevag', 'bryggen')",7.539999999999964,
sube,1386.0,barco_1,,,,,0_00108_p10,"('laksevag', 'bryggen')",7.539999999999964,
movimiento,1386.0,barco_1,,laksevag,bryggen,11.0,,,,
decision,1390.0,barco_0,sandviken,,,,,,,
sube,1390.0,barco_0,,,,,0_00109_p0,"('laksevag', 'sandviken')",2.990000000000009,
sube,1390.0,barco_0,,,,,0_00109_p1,"('laksevag', 'sandviken')",2.990000000000009,
sube,1390.0,barco_0,,,,,0_00109_p2,"('laksevag', 'sandviken')",2.990000000000009,
sube,1390.0,barco_0,,,,,0_00109_p3,"('laksevag', 'sandviken')",2.990000000000009,
sube,1390.0,barco_0,,,,,0_00109_p4,"('laksevag', 'sandviken')",2.990000000000009,
sube,1390.0,barco_0,,,,,0_00109_p5,"('laksevag', 'sandviken')",2.990000000000009,
sube,1390.0,barco_0,,,,,0_00109_p6,"('laksevag', 'sandviken')",2.990000000000009,
sube,1390.0,barco_0,,,,,0_00109_p7,"('laksevag', 'sandviken')",2.990000000000009,
sube,1390.0,barco_0,,,,,0_00109_p8,"('laksevag', 'sandviken')",2.990000000000009,
movimiento,1390.0,barco_0,,laksevag,sandviken,9.0,,,,
decision,1390.0,barco_2,esperar,,,,,,,
decision,1392.0,barco_2,esperar,,,,,,,
decision,1394.0,barco_2,esperar,,,,,,,
baja,1396.0,barco_1,,,,,0_00108_p0,"('laksevag', 'bryggen')",,10.0
baja,1396.0,barco_1,,,,,0_00108_p1,"('laksevag', 'bryggen')",,10.0
baja,1396.0,barco_1,,,,,0_00108_p2,"('laksevag', 'bryggen')",,10.0
baja,1396.0,barco_1,,,,,0_00108_p3,"('laksevag', 'bryggen')",,10.0
baja,1396.0,barco_1,,,,,0_00108_p4,"('laksevag', 'bryggen')",,10.0
baja,1396.0,barco_1,,,,,0_00108_p5,"('laksevag', 'bryggen')",,10.0
baja,1396.0,barco_1,,,,,0_00108_p6,"('laksevag', 'bryggen')",,10.0
baja,1396.0,barco_1,,,,,0_00108_p7,"('laksevag', 'bryggen')",,10.0
baja,1396.0,barco_1,,,,,0_00108_p8,"('laksevag', 'bryggen')",,10.0
baja,1396.0,barco_1,,,,,0_00108_p9,"('laksevag', 'bryggen')",,10.0
baja,1396.0,barco_1,,,,,0_00108_p10,"('laksevag', 'bryggen')",,10.0
decision,1396.0,barco_1,esperar,,,,,,,
decision,1396.0,barco_2,esperar,,,,,,,
decision,1398.0,barco_1,esperar,,,,,,,
decision,1398.0,barco_2,esperar,,,,,,,
baja,1400.0,barco_0,,,,,0_00109_p0,"('laksevag', 'sandviken')",,10.0
baja,1400.0,barco_0,,,,,0_00109_p1,"('laksevag', 'sandviken')",,10.0
baja,1400.0,barco_0,,,,,0_00109_p2,"('laksevag', 'sandviken')",,10.0
baja,1400.0,barco_0,,,,,0_00109_p3,"('laksevag', 'sandviken')",,10.0
baja,1400.0,barco_0,,,,,0_00109_p4,"('laksevag', 'sandviken')",,10.0
baja,1400.0,barco_0,,,,,0_00109_p5,"('laksevag', 'sandviken')",,10.0
baja,1400.0,barco_0,,,,,0_00109_p6,"('laksevag', 'sandviken')",,10.0
baja,1400.0,barco_0,,,,,0_00109_p7,"('laksevag', 'sandviken')",,10.0
baja,1400.0,barco_0,,,,,0_00109_p8,"('laksevag', 'sandviken')",,10.0
decision,1400.0,barco_0,esperar,,,,,,,
decision,1400.0,barco_1,esperar,,,,,,,
decision,1400.0,barco_2,esperar,,,,,,,
decision,1402.0,barco_0,esperar,,,,,,,
decision,1402.0,barco_1,esperar,,,,,,,
decision,1402.0,barco_2,esperar,,,,,,,
decision,1404.0,barco_0,esperar,,,,,,,
decision,1404.0,barco_1,esperar,,,,,,,
decision,1404.0,barco_2,esperar,,,,,,,
decision,1406.0,barco_0,esperar,,,,,,,
decision,1406.0,barco_1,esperar,,,,,,,
decision,1406.0,barco_2,esperar,,,,,,,
decision,1408.0,barco_0,esperar,,,,,,,
decision,1408.0,barco_1,esperar,,,,,,,
decision,1408.0,barco_2,esperar,,,,,,,
decision,1410.0,barco_0,esperar,,,,,,,
decision,1410.0,barco_1,esperar,,,,,,,
decision,1410.0,barco_2,esperar,,,,,,,
decision,1412.0,barco_0,kleppesto,,,,,,,
movimiento,1412.0,barco_0,,sandviken,kleppesto,0.0,,,,
decision,1412.0,barco_1,kleppesto,,,,,,,
movimiento,1412.0,barco_1,,bryggen,kleppesto,0.0,,,,
decision,1412.0,barco_2,kleppesto,,,,,,,
movimiento,1412.0,barco_2,,laksevag,kleppesto,0.0,,,,
decision,1418.0,barco_2,bryggen,,,,,,,
sube,1418.0,barco_2,,,,,0_00106_p0,"('kleppesto', 'bryggen')",7.1400000000001,
sube,1418.0,barco_2,,,,,0_00106_p1,"('kleppesto', 'bryggen')",7.1400000000001,
sube,1418.0,barco_2,,,,,0_00106_p2,"('kleppesto', 'bryggen')",7.1400000000001,
sube,1418.0,barco_2,,,,,0_00106_p3,"('kleppesto', 'bryggen')",7.1400000000001,
sube,1418.0,barco_2,,,,,0_00106_p4,"('kleppesto', 'bryggen')",7.1400000000001,
sube,1418.0,barco_2,,,,,0_00106_p5,"('kleppesto', 'bryggen')",7.1400000000001,
sube,1418.0,barco_2,,,,,0_00106_p6,"('kleppesto', 'bryggen')",7.1400000000001,
sube,1418.0,barco_2,,,,,0_00106_p7,"('kleppesto', 'bryggen')",7.1400000000001,
movimiento,1418.0,barco_2,,kleppesto,bryggen,8.0,,,,
decision,1422.0,barco_0,esperar,,,,,,,
decision,1424.0,barco_0,esperar,,,,,,,
decision,1424.0,barco_1,esperar,,,,,,,
decision,1426.0,barco_0,esperar,,,,,,,
decision,1426.0,barco_1,esperar,,,,,,,
decision,1428.0,barco_0,esperar,,,,,,,
decision,1428.0,barco_1,esperar,,,,,,,
baja,1430.0,barco_2,,,,,0_00106_p0,"('kleppesto', 'bryggen')",,12.0
baja,1430.0,barco_2,,,,,0_00106_p1,"('kleppesto', 'bryggen')",,12.0
baja,1430.0,barco_2,,,,,0_00106_p2,"('kleppesto', 'bryggen')",,12.0
baja,1430.0,barco_2,,,,,0_00106_p3,"('kleppesto', 'bryggen')",,12.0
baja,1430.0,barco_2,,,,,0_00106_p4,"('kleppesto', 'bryggen')",,12.0
baja,1430.0,barco_2,,,,,0_00106_p5,"('kleppesto', 'bryggen')",,12.0
baja,1430.0,barco_2,,,,,0_00106_p6,"('kleppesto', 'bryggen')",,12.0
baja,1430.0,barco_2,,,,,0_00106_p7,"('kleppesto', 'bryggen')",,12.0
decision,1430.0,barco_0,esperar,,,,,,,
decision,1430.0,barco_1,esperar,,,,,,,
decision,1430.0,barco_2,esperar,,,,,,,
decision,1432.0,barco_0,esperar,,,,,,,
decision,1432.0,barco_1,esperar,,,,,,,
decision,1432.0,barco_2,esperar,,,,,,,
decision,1434.0,barco_0,esperar,,,,,,,
decision,1434.0,barco_1,esperar,,,,,,,
decision,1434.0,barco_2,esperar,,,,,,,
decision,1436.0,barco_0,esperar,,,,,,,
decision,1436.0,barco_1,esperar,,,,,,,
decision,1436.0,barco_2,esperar,,,,,,,
decision,1438.0,barco_0,esperar,,,,,,,
decision,1438.0,barco_1,esperar,,,,,,,
decision,1438.0,barco_2,esperar,,,,,,,
decision,360.0,barco_0,esperar,,,,,,,
decision,360.0,barco_1,esperar,,,,,,,
decision,360.0,barco_2,esperar,,,,,,,
decision,362.0,barco_0,esperar,,,,,,,
decision,362.0,barco_1,esperar,,,,,,,
decision,362.0,barco_2,esperar,,,,,,,
decision,364.0,barco_0,esperar,,,,,,,
decision,364.0,barco_1,esperar,,,,,,,
decision,364.0,barco_2,esperar,,,,,,,
decision,366.0,barco_0,esperar,,,,,,,
decision,366.0,barco_1,esperar,,,,,,,
decision,366.0,barco_2,esperar,,,,,,,
decision,368.0,barco_0,esperar,,,,,,,
decision,368.0,barco_1,esperar,,,,,,,
decision,368.0,barco_2,esperar,,,,,,,
decision,370.0,barco_0,esperar,,,,,,,
decision,370.0,barco_1,esperar,,,,,,,
decision,370.0,barco_2,esperar,,,,,,,
decision,372.0,barco_0,esperar,,,,,,,
decision,372.0,barco_1,esperar,,,,,,,
decision,372.0,barco_2,esperar,,,,,,,
decision,374.0,barco_0,esperar,,,,,,,
decision,374.0,barco_1,esperar,,,,,,,
decision,374.0,barco_2,esperar,,,,,,,
decision,376.0,barco_0,esperar,,,,,,,
decision,376.0,barco_1,esperar,,,,,,,
decision,376.0,barco_2,esperar,,,,,,,
decision,378.0,barco_0,esperar,,,,,,,
decision,378.0,barco_1,esperar,,,,,,,
decision,378.0,barco_2,esperar,,,,,,,
decision,380.0,barco_0,sandviken,,,,,,,
movimiento,380.0,barco_0,,bryggen,sandviken,0.0,,,,
decision,380.0,barco_1,sandviken,,,,,,,
movimiento,380.0,barco_1,,bryggen,sandviken,0.0,,,,
decision,380.0,barco_2,sandviken,,,,,,,
movimiento,380.0,barco_2,,bryggen,sandviken,0.0,,,,
decision,388.0,barco_0,bryggen,,,,,,,
sube,388.0,barco_0,,,,,1_00032_p0,"('sandviken', 'bryggen')",9.180000000000007,
sube,388.0,barco_0,,,,,1_00032_p1,"('sandviken', 'bryggen')",9.180000000000007,
sube,388.0,barco_0,,,,,1_00032_p2,"('sandviken', 'bryggen')",9.180000000000007,
sube,388.0,barco_0,,,,,1_00032_p3,"('sandviken', 'bryggen')",9.180000000000007,
sube,388.0,barco_0,,,,,1_00032_p4,"('sandviken', 'bryggen')",9.180000000000007,
sube,388.0,barco_0,,,,,1_00032_p5,"('sandviken', 'bryggen')",9.180000000000007,
sube,388.0,barco_0,,,,,1_00032_p6,"('sandviken', 'bryggen')",9.180000000000007,
sube,388.0,barco_0,,,,,1_00032_p7,"('sandviken', 'bryggen')",9.180000000000007,
sube,388.0,barco_0,,,,,1_00032_p8,"('sandviken', 'bryggen')",9.180000000000007,
sube,388.0,barco_0,,,,,1_00032_p9,"('sandviken', 'bryggen')",9.180000000000007,
movimiento,388.0,barco_0,,sandviken,bryggen,10.0,,,,
decision,388.0,barco_1,kleppesto,,,,,,,
sube,388.0,barco_1,,,,,1_00031_p0,"('sandviken', 'kleppesto')",1.8199999999999932,
sube,388.0,barco_1,,,,,1_00031_p1,"('sandviken', 'kleppesto')",1.8199999999999932,
sube,388.0,barco_1,,,,,1_00031_p2,"('sandviken', 'kleppesto')",1.8199999999999932,
sube,388.0,barco_1,,,,,1_00031_p3,"('sandviken', 'kleppesto')",1.8199999999999932,
sube,388.0,barco_1,,,,,1_00031_p4,"('sandviken', 'kleppesto')",1.8199999999999932,
sube,388.0,barco_1,,,,,1_00031_p5,"('sandviken', 'kleppesto')",1.8199999999999932,
movimiento,388.0,barco_1,,sandviken,kleppesto,6.0,,,,
decision,388.0,barco_2,kleppesto,,,,,,,
movimiento,388.0,barco_2,,sandviken,kleppesto,0.0,,,,
baja,396.0,barco_0,,,,,1_00032_p0,"('sandviken', 'bryggen')",,8.0
baja,396.0,barco_0,,,,,1_00032_p1,"('sandviken', 'bryggen')",,8.0
baja,396.0,barco_0,,,,,1_00032_p2,"('sandviken', 'bryggen')",,8.0
baja,396.0,barco_0,,,,,1_00032_p3,"('sandviken', 'bryggen')",,8.0
baja,396.0,barco_0,,,,,1_00032_p4,"('sandviken', 'bryggen')",,8.0
baja,396.0,barco_0,,,,,1_00032_p5,"('sandviken', 'bryggen')",,8.0
baja,396.0,barco_0,,,,,1_00032_p6,"('sandviken', 'bryggen')",,8.0
baja,396.0,barco_0,,,,,1_00032_p7,"('sandviken', 'bryggen')",,8.0
baja,396.0,barco_0,,,,,1_00032_p8,"('sandviken', 'bryggen')",,8.0
baja,396.0,barco_0,,,,,1_00032_p9,"('sandviken', 'bryggen')",,8.0
decision,396.0,barco_0,kleppesto,,,,,,,
sube,396.0,barco_0,,,,,1_00027_p0,"('bryggen', 'kleppesto')",13.810000000000002,
sube,396.0,barco_0,,,,,1_00027_p1,"('bryggen', 'kleppesto')",13.810000000000002,
sube,396.0,barco_0,,,,,1_00027_p2,"('bryggen', 'kleppesto')",13.810000000000002,
sube,396.0,barco_0,,,,,1_00027_p3,"('bryggen', 'kleppesto')",13.810000000000002,
sube,396.0,barco_0,,,,,1_00027_p4,"('bryggen', 'kleppesto')",13.810000000000002,
sube,396.0,barco_0,,,,,1_00027_p5,"('bryggen', 'kleppesto')",13.810000000000002,
sube,396.0,barco_0,,,,,1_00027_p6,"('bryggen', 'kleppesto')",13.810000000000002,
sube,396.0,barco_0,,,,,1_00027_p7,"('bryggen', 'kleppesto')",13.810000000000002,
sube,396.0,barco_0,,,,,1_00027_p8,"('bryggen', 'kleppesto')",13.810000000000002,
sube,396.0,barco_0,,,,,1_00027_p9,"('bryggen', 'kleppesto')",13.810000000000002,
sube,396.0,barco_0,,,,,1_00027_p10,"('bryggen', 'kleppesto')",13.810000000000002,
sube,396.0,barco_0,,,,,1_00026_p0,"('bryggen', 'kleppesto')",9.160000000000025,
sube,396.0,barco_0,,,,,1_00026_p1,"('bryggen', 'kleppesto')",9.160000000000025,
sube,396.0,barco_0,,,,,1_00026_p2,"('bryggen', 'kleppesto')",9.160000000000025,
sube,396.0,barco_0,,,,,1_00026_p3,"('bryggen', 'kleppesto')",9.160000000000025,
sube,396.0,barco_0,,,,,1_00026_p4,"('bryggen', 'kleppesto')",9.160000000000025,
sube,396.0,barco_0,,,,,1_00026_p5,"('bryggen', 'kleppesto')",9.160000000000025,
sube,396.0,barco_0,,,,,1_00026_p6,"('bryggen', 'kleppesto')",9.160000000000025,
sube,396.0,barco_0,,,,,1_00026_p7,"('bryggen', 'kleppesto')",9.160000000000025,
sube,396.0,barco_0,,,,,1_00026_p8,"('bryggen', 'kleppesto')",9.160000000000025,
movimiento,396.0,barco_0,,bryggen,kleppesto,20.0,,,,
baja,398.0,barco_1,,,,,1_00031_p0,"('sandviken', 'kleppesto')",,10.0
baja,398.0,barco_1,,,,,1_00031_p1,"('sandviken', 'kleppesto')",,10.0
baja,398.0,barco_1,,,,,1_00031_p2,"('sandviken', 'kleppesto')",,10.0
baja,398.0,barco_1,,,,,1_00031_p3,"('sandviken', 'kleppesto')",,10.0
baja,398.0,barco_1,,,,,1_00031_p4,"('sandviken', 'kleppesto')",,10.0
baja,398.0,barco_1,,,,,1_00031_p5,"('sandviken', 'kleppesto')",,10.0
decision,398.0,barco_1,bryggen,,,,,,,
sube,398.0,barco_1,,,,,1_00003_p0,"('kleppesto', 'bryggen')",16.569999999999993,
sube,398.0,barco_1,,,,,1_00003_p1,"('kleppesto', 'bryggen')",16.569999999999993,
sube,398.0,barco_1,,,,,1_00003_p2,"('kleppesto', 'bryggen')",16.569999999999993,
sube,398.0,barco_1,,,,,1_00003_p3,"('kleppesto', 'bryggen')",16.569999999999993,
sube,398.0,barco_1,,,,,1_00003_p4,"('kleppesto', 'bryggen')",16.569999999999993,
sube,398.0,barco_1,,,,,1_00003_p5,"('kleppesto', 'bryggen')",16.569999999999993,
sube,398.0,barco_1,,,,,1_00003_p6,"('kleppesto', 'bryggen')",16.569999999999993,
sube,398.0,barco_1,,,,,1_00003_p7,"('kleppesto', 'bryggen')",16.569999999999993,
sube,398.0,barco_1,,,,,1_00003_p8,"('kleppesto', 'bryggen')",16.569999999999993,
sube,398.0,barco_1,,,,,1_00003_p9,"('kleppesto', 'bryggen')",16.569999999999993,
sube,398.0,barco_1,,,,,1_00002_p0,"('kleppesto', 'bryggen')",9.579999999999984,
sube,398.0,barco_1,,,,,1_00002_p1,"('kleppesto', 'bryggen')",9.579999999999984,
sube,398.0,barco_1,,,,,1_00002_p2,"('kleppesto', 'bryggen')",9.579999999999984,
sube,398.0,barco_1,,,,,1_00002_p3,"('kleppesto', 'bryggen')",9.579999999999984,
sube,398.0,barco_1,,,,,1_00002_p4,"('kleppesto', 'bryggen')",9.579999999999984,
sube,398.0,barco_1,,,,,1_00002_p5,"('kleppesto', 'bryggen')",9.579999999999984,
sube,398.0,barco_1,,,,,1_00002_p6,"('kleppesto', 'bryggen')",9.579999999999984,
movimiento,398.0,barco_1,,kleppesto,bryggen,17.0,,,,
decision,398.0,barco_2,laksevag,,,,,,,
movimiento,398.0,barco_2,,kleppesto,laksevag,0.0,,,,
decision,404.0,barco_2,bryggen,,,,,,,
sube,404.0,barco_2,,,,,1_00015_p0,"('laksevag', 'bryggen')",21.589999999999975,
sube,404.0,barco_2,,,,,1_00015_p1,"('laksevag', 'bryggen')",21.589999999999975,
sube,404.0,barco_2,,,,,1_00015_p2,"('laksevag', 'bryggen')",21.589999999999975,
sube,404.0,barco_2,,,,,1_00015_p3,"('laksevag', 'bryggen')",21.589999999999975,
sube,404.0,barco_2,,,,,1_00015_p4,"('laksevag', 'bryggen')",21.589999999999975,
sube,404.0,barco_2,,,,,1_00015_p5,"('laksevag', 'bryggen')",21.589999999999975,
sube,404.0,barco_2,,,,,1_00015_p6,"('laksevag', 'bryggen')",21.589999999999975,
sube,404.0,barco_2,,,,,1_00015_p7,"('laksevag', 'bryggen')",21.589999999999975,
sube,404.0,barco_2,,,,,1_00013_p0,"('laksevag', 'bryggen')",16.30000000000001,
sube,404.0,barco_2,,,,,1_00013_p1,"('laksevag', 'bryggen')",16.30000000000001,
sube,404.0,barco_2,,,,,1_00013_p2,"('laksevag', 'bryggen')",16.30000000000001,
sube,404.0,barco_2,,,,,1_00013_p3,"('laksevag', 'bryggen')",16.30000000000001,
sube,404.0,barco_2,,,,,1_00013_p4,"('laksevag', 'bryggen')",16.30000000000001,
sube,404.0,barco_2,,,,,1_00013_p5,"('laksevag', 'bryggen')",16.30000000000001,
sube,404.0,barco_2,,,,,1_00013_p6,"('laksevag', 'bryggen')",16.30000000000001,
sube,404.0,barco_2,,,,,1_00013_p7,"('laksevag', 'bryggen')",16.30000000000001,
sube,404.0,barco_2,,,,,1_00013_p8,"('laksevag', 'bryggen')",16.30000000000001,
sube,404.0,barco_2,,,,,1_00013_p9,"('laksevag', 'bryggen')",16.30000000000001,
sube,404.0,barco_2,,,,,1_00014_p0,"('laksevag', 'bryggen')",14.819999999999993,
sube,404.0,barco_2,,,,,1_00014_p1,"('laksevag', 'bryggen')",14.819999999999993,
movimiento,404.0,barco_2,,laksevag,bryggen,20.0,,,,
baja,408.0,barco_0,,,,,1_00027_p0,"('bryggen', 'kleppesto')",,12.0
baja,408.0,barco_0,,,,,1_00027_p1,"('bryggen', 'kleppesto')",,12.0
baja,408.0,barco_0,,,,,1_00027_p2,"('bryggen', 'kleppesto')",,12.0
baja,408.0,barco_0,,,,,1_00027_p3,"('bryggen', 'kleppesto')",,12.0
baja,408.0,barco_0,,,,,1_00027_p4,"('bryggen', 'kleppesto')",,12.0
baja,408.0,barco_0,,,,,1_00027_p5,"('bryggen', 'kleppesto')",,12.0
baja,408.0,barco_0,,,,,1_00027_p6,"('bryggen', 'kleppesto')",,12.0
baja,408.0,barco_0,,,,,1_00027_p7,"('bryggen', 'kleppesto')",,12.0
baja,408.0,barco_0,,,,,1_00027_p8,"('bryggen', 'kleppesto')",,12.0
baja,408.0,barco_0,,,,,1_00027_p9,"('bryggen', 'kleppesto')",,12.0
baja,408.0,barco_0,,,,,1_00027_p10,"('bryggen', 'kleppesto')",,12.0
baja,408.0,barco_0,,,,,1_00026_p0,"('bryggen', 'kleppesto')",,12.0
baja,408.0,barco_0,,,,,1_00026_p1,"('bryggen', 'kleppesto')",,12.0
baja,408.0,barco_0,,,,,1_00026_p2,"('bryggen', 'kleppesto')",,12.0
baja,408.0,barco_0,,,,,1_00026_p3,"('bryggen', 'kleppesto')",,12.0
baja,408.0,barco_0,,,,,1_00026_p4,"('bryggen', 'kleppesto')",,12.0
baja,408.0,barco_0,,,,,1_00026_p5,"('bryggen', 'kleppesto')",,12.0
baja,408.0,barco_0,,,,,1_00026_p6,"('bryggen', 'kleppesto')",,12.0
baja,408.0,barco_0,,,,,1_00026_p7,"('bryggen', 'kleppesto')",,12.0
baja,408.0,barco_0,,,,,1_00026_p8,"('bryggen', 'kleppesto')",,12.0
decision,408.0,barco_0,laksevag,,,,,,,
movimiento,408.0,barco_0,,kleppesto,laksevag,0.0,,,,
baja,410.0,barco_1,,,,,1_00003_p0,"('kleppesto', 'bryggen')",,12.0
baja,410.0,barco_1,,,,,1_00003_p1,"('kleppesto', 'bryggen')",,12.0
baja,410.0,barco_1,,,,,1_00003_p2,"('kleppesto', 'bryggen')",,12.0
baja,410.0,barco_1,,,,,1_00003_p3,"('kleppesto', 'bryggen')",,12.0
baja,410.0,barco_1,,,,,1_00003_p4,"('kleppesto', 'bryggen')",,12.0
baja,410.0,barco_1,,,,,1_00003_p5,"('kleppesto', 'bryggen')",,12.0
baja,410.0,barco_1,,,,,1_00003_p6,"('kleppesto', 'bryggen')",,12.0
baja,410.0,barco_1,,,,,1_00003_p7,"('kleppesto', 'bryggen')",,12.0
baja,410.0,barco_1,,,,,1_00003_p8,"('kleppesto', 'bryggen')",,12.0
baja,410.0,barco_1,,,,,1_00003_p9,"('kleppesto', 'bryggen')",,12.0
baja,410.0,barco_1,,,,,1_00002_p0,"('kleppesto', 'bryggen')",,12.0
baja,410.0,barco_1,,,,,1_00002_p1,"('kleppesto', 'bryggen')",,12.0
baja,410.0,barco_1,,,,,1_00002_p2,"('kleppesto', 'bryggen')",,12.0
baja,410.0,barco_1,,,,,1_00002_p3,"('kleppesto', 'bryggen')",,12.0
baja,410.0,barco_1,,,,,1_00002_p4,"('kleppesto', 'bryggen')",,12.0
baja,410.0,barco_1,,,,,1_00002_p5,"('kleppesto', 'bryggen')",,12.0
baja,410.0,barco_1,,,,,1_00002_p6,"('kleppesto', 'bryggen')",,12.0
decision,410.0,barco_1,laksevag,,,,,,,
movimiento,410.0,barco_1,,bryggen,laksevag,0.0,,,,
baja,414.0,barco_2,,,,,1_00015_p0,"('laksevag', 'bryggen')",,10.0
baja,414.0,barco_2,,,,,1_00015_p1,"('laksevag', 'bryggen')",,10.0
baja,414.0,barco_2,,,,,1_00015_p2,"('laksevag', 'bryggen')",,10.0
baja,414.0,barco_2,,,,,1_00015_p3,"('laksevag', 'bryggen')",,10.0
baja,414.0,barco_2,,,,,1_00015_p4,"('laksevag', 'bryggen')",,10.0
baja,414.0,barco_2,,,,,1_00015_p5,"('laksevag', 'bryggen')",,10.0
baja,414.0,barco_2,,,,,1_00015_p6,"('laksevag', 'bryggen')",,10.0
baja,414.0,barco_2,,,,,1_00015_p7,"('laksevag', 'bryggen')",,10.0
baja,414.0,barco_2,,,,,1_00013_p0,"('laksevag', 'bryggen')",,10.0
baja,414.0,barco_2,,,,,1_00013_p1,"('laksevag', 'bryggen')",,10.0
baja,414.0,barco_2,,,,,1_00013_p2,"('laksevag', 'bryggen')",,10.0
baja,414.0,barco_2,,,,,1_00013_p3,"('laksevag', 'bryggen')",,10.0
baja,414.0,barco_2,,,,,1_00013_p4,"('laksevag', 'bryggen')",,10.0
baja,414.0,barco_2,,,,,1_00013_p5,"('laksevag', 'bryggen')",,10.0
baja,414.0,barco_2,,,,,1_00013_p6,"('laksevag', 'bryggen')",,10.0
baja,414.0,barco_2,,,,,1_00013_p7,"('laksevag', 'bryggen')",,10.0
baja,414.0,barco_2,,,,,1_00013_p8,"('laksevag', 'bryggen')",,10.0
baja,414.0,barco_2,,,,,1_00013_p9,"('laksevag', 'bryggen')",,10.0
baja,414.0,barco_2,,,,,1_00014_p0,"('laksevag', 'bryggen')",,10.0
baja,414.0,barco_2,,,,,1_00014_p1,"('laksevag', 'bryggen')",,10.0
decision,414.0,barco_0,bryggen,,,,,,,
sube,414.0,barco_0,,,,,1_00014_p2,"('laksevag', 'bryggen')",24.819999999999993,
sube,414.0,barco_0,,,,,1_00014_p3,"('laksevag', 'bryggen')",24.819999999999993,
sube,414.0,barco_0,,,,,1_00014_p4,"('laksevag', 'bryggen')",24.819999999999993,
sube,414.0,barco_0,,,,,1_00014_p5,"('laksevag', 'bryggen')",24.819999999999993,
sube,414.0,barco_0,,,,,1_00014_p6,"('laksevag', 'bryggen')",24.819999999999993,
sube,414.0,barco_0,,,,,1_00014_p7,"('laksevag', 'bryggen')",24.819999999999993,
sube,414.0,barco_0,,,,,1_00014_p8,"('laksevag', 'bryggen')",24.819999999999993,
sube,414.0,barco_0,,,,,1_00014_p9,"('laksevag', 'bryggen')",24.819999999999993,
sube,414.0,barco_0,,,,,1_00014_p10,"('laksevag', 'bryggen')",24.819999999999993,
sube,414.0,barco_0,,,,,1_00018_p0,"('laksevag', 'bryggen')",20.620000000000005,
sube,414.0,barco_0,,,,,1_00018_p1,"('laksevag', 'bryggen')",20.620000000000005,
sube,414.0,barco_0,,,,,1_00018_p2,"('laksevag', 'bryggen')",20.620000000000005,
sube,414.0,barco_0,,,,,1_00018_p3,"('laksevag', 'bryggen')",20.620000000000005,
sube,414.0,barco_0,,,,,1_00018_p4,"('laksevag', 'bryggen')",20.620000000000005,
sube,414.0,barco_0,,,,,1_00018_p5,"('laksevag', 'bryggen')",20.620000000000005,
sube,414.0,barco_0,,,,,1_00017_p0,"('laksevag', 'bryggen')",9.439999999999998,
sube,414.0,barco_0,,,,,1_00017_p1,"('laksevag', 'bryggen')",9.439999999999998,
sube,414.0,barco_0,,,,,1_00017_p2,"('laksevag', 'bryggen')",9.439999999999998,
sube,414.0,barco_0,,,,,1_00017_p3,"('laksevag', 'bryggen')",9.439999999999998,
sube,414.0,barco_0,,,,,1_00017_p4,"('laksevag', 'bryggen')",9.439999999999998,
movimiento,414.0,barco_0,,laksevag,bryggen,20.0,,,,
decision,414.0,barco_2,laksevag,,,,,,,
movimiento,414.0,barco_2,,bryggen,laksevag,0.0,,,,
decision,420.0,barco_1,bryggen,,,,,,,
sube,420.0,barco_1,,,,,1_00017_p5,"('laksevag', 'bryggen')",15.439999999999998,
