minuto,incomodidad,movimiento,entrega,total
1398.0,0.0,0.1,0.0,-0.1
1400.0,0.0,0.0,0.0,0.0
1402.0,0.0,0.0,0.0,0.0
1404.0,0.0,0.0,0.0,0.0
1406.0,0.0,0.0,0.0,0.0
1408.0,0.0,0.0,0.0,0.0
1410.0,0.0,0.0,0.0,0.0
1412.0,0.0,0.0,0.0,0.0
1414.0,0.0,0.30000000000000004,0.0,-0.30000000000000004
1416.0,0.0,0.30000000000000004,0.0,-0.30000000000000004
1418.0,0.0,0.2,0.0,-0.2
1420.0,0.0,0.30000000000000004,0.0,-0.30000000000000004
1422.0,0.0,0.2,0.0,-0.2
1424.0,0.032088888888894516,0.1,0.0,-0.13208888888889453
1426.0,0.2434469135802624,0.1,0.0,-0.3434469135802624
1428.0,0.6523358024691612,0.1,0.0,-0.7523358024691612
1430.0,0.0,0.0,0.0,0.0
1432.0,0.0,0.0,0.0,0.0
1434.0,0.0,0.0,0.0,0.0
1436.0,0.0,0.0,0.0,0.0
1438.0,0.0,0.0,0.0,0.0
1440.0,0.0,0.0,0.0,0.0
362.0,0.0,0.0,0.0,0.0
364.0,0.0,0.0,0.0,0.0
366.0,0.0,0.0,0.0,0.0
368.0,0.0,0.0,0.0,0.0
370.0,0.0,0.0,0.0,0.0
372.0,0.0,0.0,0.0,0.0
374.0,0.0,0.0,0.0,0.0
376.0,0.0,0.0,0.0,0.0
378.0,0.0,0.0,0.0,0.0
380.0,0.0,0.0,0.0,0.0
382.0,0.0,0.30000000000000004,0.0,-0.30000000000000004
384.0,0.0,0.30000000000000004,0.0,-0.30000000000000004
386.0,0.0,0.30000000000000004,0.0,-0.30000000000000004
388.0,0.0,0.0,0.0,0.0
390.0,0.0,0.30000000000000004,0.0,-0.30000000000000004
392.0,0.042975308641975817,0.30000000000000004,0.0,-0.34297530864197584
394.0,0.32213888888889003,0.30000000000000004,0.0,-0.6221388888888901
396.0,0.37750277777777486,0.2,0.0,-0.5775027777777748
398.0,1.4556509259259196,0.1,0.0,-1.5556509259259197
400.0,3.290004012345669,0.30000000000000004,0.0,-3.590004012345669
402.0,6.277507716049378,0.30000000000000004,0.0,-6.577507716049378
404.0,10.84355709876543,0.2,0.0,-11.04355709876543
406.0,17.046354629629615,0.30000000000000004,0.0,-17.346354629629616
408.0,16.186022839506148,0.2,0.0,-16.386022839506147
410.0,12.311937037037017,0.2,0.0,-12.511937037037017
412.0,17.095393827160475,0.30000000000000004,0.0,-17.395393827160476
414.0,5.94135185185185,0.1,0.0,-6.04135185185185
416.0,8.189499999999995,0.30000000000000004,0.0,-8.489499999999996
418.0,10.891218518518514,0.30000000000000004,0.0,-11.191218518518514
420.0,13.433034567901236,0.2,0.0,-13.633034567901236
422.0,15.302664197530868,0.30000000000000004,0.0,-15.602664197530869
424.0,1.3667555555555548,0.1,0.0,-1.466755555555555
426.0,2.200335802469134,0.30000000000000004,0.0,-2.5003358024691344
428.0,3.2314469135802457,0.30000000000000004,0.0,-3.531446913580246
430.0,0.0,0.1,0.0,-0.1
432.0,0.0,0.30000000000000004,0.0,-0.30000000000000004
434.0,0.0,0.2,0.0,-0.2
436.0,0.0,0.30000000000000004,0.0,-0.30000000000000004
438.0,0.0,0.2,0.0,-0.2
440.0,0.0,0.2,0.0,-0.2
442.0,0.02873580246913679,0.2,0.0,-0.2287358024691368
444.0,0.28947654320987964,0.1,0.0,-0.3894765432098797
446.0,0.0,0.2,0.0,-0.2
448.0,0.0,0.30000000000000004,0.0,-0.30000000000000004
450.0,0.0,0.30000000000000004,0.0,-0.30000000000000004
452.0,0.0,0.1,0.0,-0.1
454.0,0.0,0.30000000000000004,0.0,-0.30000000000000004
456.0,0.0,0.2,0.0,-0.2
458.0,0.012222222222223146,0.30000000000000004,0.0,-0.3122222222222232
460.0,0.22950617283951014,0.30000000000000004,0.0,-0.5295061728395102
462.0,0.7183950617284021,0.1,0.0,-0.818395061728402
464.0,1.4788888888888994,0.30000000000000004,0.0,-1.7788888888888994
466.0,0.0,0.2,0.0,-0.2
468.0,0.05779999999999792,0.1,0.0,-0.15779999999999794
470.0,0.3076765432098718,0.30000000000000004,0.0,-0.6076765432098719
472.0,0.7550839506172765,0.30000000000000004,0.0,-1.0550839506172767
474.0,1.4796666666666578,0.30000000000000004,0.0,-1.7796666666666578
476.0,2.6292564814814736,0.30000000000000004,0.0,-2.929256481481474
478.0,4.586767592592589,0.1,0.0,-4.686767592592589
480.0,1.680923148148162,0.2,0.0,-1.8809231481481619
482.0,3.677342901234588,0.30000000000000004,0.0,-3.9773429012345884
484.0,6.5626515432099,0.30000000000000004,0.0,-6.8626515432099
486.0,7.582995061728415,0.2,0.0,-7.782995061728415
488.0,11.183982716049405,0.1,0.0,-11.283982716049405
490.0,15.540394753086455,0.30000000000000004,0.0,-15.840394753086455
492.0,20.90965401234571,0.30000000000000004,0.0,-21.209654012345712
494.0,26.295152777777766,0.30000000000000004,0.0,-26.595152777777766
496.0,30.035666358024706,0.2,0.0,-30.235666358024705
498.0,30.676891049382714,0.1,0.0,-30.776891049382716
500.0,31.526019135802464,0.30000000000000004,0.0,-31.826019135802465
502.0,32.65466111111111,0.30000000000000004,0.0,-32.95466111111111
504.0,34.12898209876544,0.30000000000000004,0.0,-34.42898209876544
506.0,35.161472530864174,0.2,0.0,-35.36147253086418
508.0,22.359574074074086,0.2,0.0,-22.559574074074085
510.0,22.309728395061732,0.2,0.0,-22.50972839506173
512.0,22.648,0.30000000000000004,0.0,-22.948
514.0,23.109728395061733,0.30000000000000004,0.0,-23.409728395061734
516.0,12.694913580246915,0.2,0.0,-12.894913580246914
518.0,13.403555555555563,0.2,0.0,-13.603555555555563
520.0,14.243154012345688,0.2,0.0,-14.443154012345687
522.0,15.39833919753088,0.30000000000000004,0.0,-15.698339197530881
524.0,5.678363888888898,0.2,0.0,-5.878363888888898
526.0,6.42120339506174,0.2,0.0,-6.62120339506174
528.0,7.435647839506188,0.30000000000000004,0.0,-7.735647839506187
530.0,3.721697222222241,0.2,0.0,-3.921697222222241
532.0,5.2793515432099,0.30000000000000004,0.0,-5.5793515432099
534.0,7.1234135802469405,0.30000000000000004,0.0,-7.42341358024694
536.0,0.0,0.1,0.0,-0.1
538.0,0.08112592592592793,0.30000000000000004,0.0,-0.381125925925928
540.0,0.4485333333333381,0.30000000000000004,0.0,-0.7485333333333382
542.0,1.1122370370370442,0.2,0.0,-1.3122370370370442
544.0,2.072237037037047,0.30000000000000004,0.0,-2.3722370370370474
546.0,3.3285333333333473,0.30000000000000004,0.0,-3.6285333333333476
548.0,4.88112592592594,0.1,0.0,-4.98112592592594
550.0,6.731572222222239,0.30000000000000004,0.0,-7.0315722222222385
552.0,9.091406790123479,0.30000000000000004,0.0,-9.39140679012348
554.0,0.31360000000000254,0.1,0.0,-0.4136000000000025
556.0,0.7980444444444487,0.30000000000000004,0.0,-1.0980444444444486
558.0,1.5047111111111167,0.30000000000000004,0.0,-1.8047111111111167
560.0,0.09582469135802732,0.2,0.0,-0.29582469135802736
562.0,0.45418302469136096,0.30000000000000004,0.0,-0.754183024691361
564.0,0.34613611111110576,0.1,0.0,-0.44613611111110574
566.0,0.8494694444444361,0.30000000000000004,0.0,-1.1494694444444362
568.0,1.5750249999999888,0.30000000000000004,0.0,-1.8750249999999888
570.0,2.582123765432081,0.30000000000000004,0.0,-2.8821237654320813
572.0,4.003975617283923,0.2,0.0,-4.203975617283923
574.0,5.085024999999979,0.2,0.0,-5.285024999999979
576.0,6.699469444444422,0.2,0.0,-6.8994694444444225
578.0,0.0,0.2,0.0,-0.2
580.0,0.0,0.30000000000000004,0.0,-0.30000000000000004
582.0,0.015123456790125422,0.2,0.0,-0.21512345679012543
584.0,0.22500000000000753,0.2,0.0,-0.42500000000000754
586.0,0.6817901234568035,0.30000000000000004,0.0,-0.9817901234568035
588.0,0.0,0.2,0.0,-0.2
590.0,6.049382716058028e-05,0.30000000000000004,0.0,-0.3000604938271606
592.0,0.052900000000002556,0.2,0.0,-0.25290000000000257
594.0,0.20450493827160998,0.2,0.0,-0.40450493827161
596.0,0.0,0.2,0.0,-0.2
598.0,0.016352777777777952,0.30000000000000004,0.0,-0.316352777777778
600.0,0.17795771604938326,0.30000000000000004,0.0,-0.4779577160493833
602.0,0.5124021604938281,0.30000000000000004,0.0,-0.8124021604938282
604.0,1.0196861111111126,0.2,0.0,-1.2196861111111126
606.0,1.6998095679012366,0.1,0.0,-1.7998095679012367
608.0,2.5527725308641993,0.30000000000000004,0.0,-2.8527725308641996
610.0,3.5785750000000034,0.30000000000000004,0.0,-3.878575000000003
612.0,4.834019753086419,0.1,0.0,-4.934019753086418
614.0,6.613460493827146,0.30000000000000004,0.0,-6.913460493827146
616.0,1.391058333333303,0.2,0.0,-1.591058333333303
618.0,1.302403703703682,0.2,0.0,-1.502403703703682
620.0,2.3648499999999704,0.30000000000000004,0.0,-2.66484999999997
622.0,3.8648499999999615,0.2,0.0,-4.064849999999962
624.0,5.809294444444398,0.30000000000000004,0.0,-6.109294444444398
626.0,1.0113351851851815,0.2,0.0,-1.2113351851851815
628.0,1.632816666666662,0.2,0.0,-1.8328166666666619
630.0,2.402446296296291,0.2,0.0,-2.602446296296291
632.0,3.320224074074068,0.30000000000000004,0.0,-3.620224074074068
634.0,4.386149999999992,0.30000000000000004,0.0,-4.686149999999992
636.0,0.0,0.1,0.0,-0.1
638.0,0.016612345679011438,0.30000000000000004,0.0,-0.3166123456790115
640.0,0.12327901234567655,0.2,0.0,-0.3232790123456766
642.0,0.32871111111110707,0.30000000000000004,0.0,-0.6287111111111071
644.0,0.632908641975303,0.30000000000000004,0.0,-0.9329086419753031
646.0,1.0358716049382646,0.2,0.0,-1.2358716049382645
648.0,1.5375999999999912,0.1,0.0,-1.6375999999999913
650.0,2.1380938271604837,0.1,0.0,-2.2380938271604838
652.0,0.0,0.0,0.0,0.0
654.0,0.0,0.0,0.0,0.0
656.0,0.0,0.0,0.0,0.0
658.0,0.0,0.0,0.0,0.0
660.0,0.0,0.0,0.0,0.0
662.0,0.0,0.0,0.0,0.0
664.0,0.0,0.0,0.0,0.0
666.0,0.0,0.0,0.0,0.0
668.0,0.0,0.0,0.0,0.0
670.0,0.0,0.0,0.0,0.0
672.0,0.0,0.0,0.0,0.0
674.0,0.0,0.30000000000000004,0.0,-0.30000000000000004
676.0,0.0,0.30000000000000004,0.0,-0.30000000000000004
678.0,0.0,0.1,0.0,-0.1
680.0,0.0,0.2,0.0,-0.2
682.0,0.0,0.1,0.0,-0.1
684.0,0.0,0.0,0.0,0.0
686.0,0.0,0.2,0.0,-0.2
688.0,0.0,0.2,0.0,-0.2
690.0,0.0,0.0,0.0,0.0
692.0,0.0,0.0,0.0,0.0
694.0,0.0,0.0,0.0,0.0
696.0,0.0,0.0,0.0,0.0
698.0,0.0,0.30000000000000004,0.0,-0.30000000000000004
700.0,0.0,0.30000000000000004,0.0,-0.30000000000000004
702.0,0.0,0.30000000000000004,0.0,-0.30000000000000004
704.0,0.0,0.30000000000000004,0.0,-0.30000000000000004
706.0,0.0,0.1,0.0,-0.1
708.0,0.04987777777778016,0.1,0.0,-0.14987777777778016
710.0,0.3098777777777837,0.1,0.0,-0.40987777777778367
712.0,0.7921000000000094,0.1,0.0,-0.8921000000000093
714.0,0.0,0.0,0.0,0.0
716.0,0.0,0.0,0.0,0.0
718.0,0.0,0.0,0.0,0.0
720.0,0.0,0.0,0.0,0.0
722.0,0.0,0.0,0.0,0.0
724.0,0.0,0.30000000000000004,0.0,-0.30000000000000004
726.0,0.0,0.30000000000000004,0.0,-0.30000000000000004
728.0,0.0,0.30000000000000004,0.0,-0.30000000000000004
730.0,0.0,0.30000000000000004,0.0,-0.30000000000000004
732.0,0.0,0.0,0.0,0.0
734.0,7.77777777776363e-05,0.30000000000000004,0.0,-0.30007777777777767
736.0,0.15335216049382305,0.30000000000000004,0.0,-0.4533521604938231
738.0,0.35612716049381754,0.2,0.0,-0.5561271604938176
740.0,0.7962645061728243,0.30000000000000004,0.0,-1.0962645061728242
742.0,0.09112499999999626,0.1,0.0,-0.19112499999999627
744.0,0.3028533950617216,0.30000000000000004,0.0,-0.6028533950617216
746.0,0.6430459876543106,0.30000000000000004,0.0,-0.9430459876543107
748.0,1.2142805555555407,0.30000000000000004,0.0,-1.5142805555555408
750.0,0.3783407407407377,0.0,0.0,-0.3783407407407377
752.0,0.7872296296296252,0.1,0.0,-0.8872296296296251
754.0,1.3442666666666612,0.1,0.0,-1.4442666666666613
756.0,2.0494518518518445,0.30000000000000004,0.0,-2.3494518518518444
758.0,2.902785185185177,0.30000000000000004,0.0,-3.202785185185177
760.0,3.904266666666657,0.30000000000000004,0.0,-4.204266666666657
762.0,0.0,0.2,0.0,-0.2
764.0,0.0,0.1,0.0,-0.1
766.0,0.002228395061728342,0.2,0.0,-0.20222839506172835
768.0,0.08741358024691323,0.1,0.0,-0.18741358024691324
770.0,0.0,0.0,0.0,0.0
772.0,0.0,0.30000000000000004,0.0,-0.30000000000000004
774.0,0.0,0.30000000000000004,0.0,-0.30000000000000004
776.0,0.0,0.30000000000000004,0.0,-0.30000000000000004
778.0,0.0,0.30000000000000004,0.0,-0.30000000000000004
780.0,0.0,0.1,0.0,-0.1
782.0,0.12819259259259433,0.2,0.0,-0.32819259259259437
784.0,0.5518962962963,0.30000000000000004,0.0,-0.8518962962963
786.0,1.2718962962963023,0.30000000000000004,0.0,-1.5718962962963023
788.0,2.2881925925926003,0.30000000000000004,0.0,-2.5881925925926
790.0,1.8308787037037189,0.2,0.0,-2.030878703703719
792.0,0.2567385802469109,0.1,0.0,-0.35673858024691085
794.0,0.8659978395061732,0.30000000000000004,0.0,-1.1659978395061732
796.0,1.8950101851851893,0.30000000000000004,0.0,-2.1950101851851893
798.0,3.3617870370370397,0.30000000000000004,0.0,-3.6617870370370396
800.0,3.0789802469136003,0.2,0.0,-3.2789802469136005
802.0,5.035523456790141,0.1,0.0,-5.135523456790141
804.0,7.584659259259288,0.30000000000000004,0.0,-7.884659259259288
806.0,10.726387654321012,0.30000000000000004,0.0,-11.026387654321013
808.0,14.460708641975328,0.2,0.0,-14.660708641975328
810.0,0.0,0.0,0.0,0.0
812.0,0.0,0.0,0.0,0.0
814.0,0.0,0.0,0.0,0.0
816.0,0.0,0.0,0.0,0.0
818.0,0.0,0.0,0.0,0.0
820.0,0.0,0.0,0.0,0.0
822.0,0.0,0.0,0.0,0.0
824.0,0.0,0.0,0.0,0.0
826.0,0.0,0.0,0.0,0.0
828.0,0.0,0.0,0.0,0.0
830.0,0.0,0.0,0.0,0.0
832.0,0.0,0.0,0.0,0.0
834.0,0.0,0.1,0.0,-0.1
836.0,0.0,0.1,0.0,-0.1
838.0,0.0,0.1,0.0,-0.1
840.0,0.0,0.1,0.0,-0.1
842.0,0.0,0.0,0.0,0.0
844.0,0.0,0.0,0.0,0.0
846.0,0.0,0.0,0.0,0.0
848.0,0.0,0.0,0.0,0.0
850.0,0.0,0.0,0.0,0.0
852.0,0.0,0.0,0.0,0.0
854.0,0.0,0.0,0.0,0.0
856.0,0.0,0.1,0.0,-0.1
858.0,0.0,0.1,0.0,-0.1
860.0,0.0,0.1,0.0,-0.1
862.0,0.0,0.1,0.0,-0.1
864.0,0.0,0.0,0.0,0.0
866.0,0.0,0.1,0.0,-0.1
868.0,0.0,0.1,0.0,-0.1
870.0,0.0,0.1,0.0,-0.1
872.0,0.0,0.1,0.0,-0.1
874.0,0.0,0.2,0.0,-0.2
876.0,0.0,0.30000000000000004,0.0,-0.30000000000000004
878.0,0.0,0.30000000000000004,0.0,-0.30000000000000004
880.0,0.0,0.2,0.0,-0.2
882.0,0.0,0.1,0.0,-0.1
884.0,0.02118858024691163,0.30000000000000004,0.0,-0.32118858024691166
886.0,0.0,0.2,0.0,-0.2
888.0,0.0,0.30000000000000004,0.0,-0.30000000000000004
890.0,0.0,0.30000000000000004,0.0,-0.30000000000000004
892.0,0.0,0.1,0.0,-0.1
894.0,4.938271604929289e-05,0.30000000000000004,0.0,-0.30004938271604936
896.0,0.1284444444444399,0.30000000000000004,0.0,-0.42844444444443996
898.0,0.5037530864197438,0.2,0.0,-0.7037530864197439
900.0,1.171644444444432,0.30000000000000004,0.0,-1.471644444444432
902.0,0.2787555555555578,0.1,0.0,-0.37875555555555784
904.0,0.7093728395061766,0.2,0.0,-0.9093728395061766
906.0,1.337520987654326,0.2,0.0,-1.5375209876543259
908.0,2.1632000000000065,0.2,0.0,-2.3632000000000066
910.0,3.186409876543217,0.30000000000000004,0.0,-3.4864098765432168
912.0,0.0,0.2,0.0,-0.2
914.0,0.0,0.30000000000000004,0.0,-0.30000000000000004
916.0,0.0,0.2,0.0,-0.2
918.0,0.024671296296297527,0.2,0.0,-0.22467129629629753
920.0,0.34504166666667135,0.2,0.0,-0.5450416666666713
922.0,1.0950663580247013,0.2,0.0,-1.2950663580247013
924.0,2.338893518518534,0.2,0.0,-2.538893518518534
926.0,4.076547839506195,0.1,0.0,-4.176547839506195
928.0,0.0,0.0,0.0,0.0
930.0,0.0,0.30000000000000004,0.0,-0.30000000000000004
932.0,0.0,0.30000000000000004,0.0,-0.30000000000000004
934.0,0.0,0.30000000000000004,0.0,-0.30000000000000004
936.0,0.0,0.2,0.0,-0.2
938.0,0.0,0.2,0.0,-0.2
940.0,0.0020913580246918768,0.2,0.0,-0.2020913580246919
942.0,0.2566320987654401,0.30000000000000004,0.0,-0.5566320987654401
944.0,1.0432987654321153,0.2,0.0,-1.2432987654321153
946.0,2.3731753086420007,0.30000000000000004,0.0,-2.6731753086420005
948.0,1.3266395061728542,0.2,0.0,-1.5266395061728542
950.0,0.024735493827162808,0.2,0.0,-0.22473549382716282
952.0,0.20362438271605604,0.30000000000000004,0.0,-0.503624382716056
954.0,0.5553527777777887,0.30000000000000004,0.0,-0.8553527777777887
956.0,1.079920679012361,0.2,0.0,-1.279920679012361
958.0,1.7773280864197734,0.30000000000000004,0.0,-2.077328086419773
960.0,2.647575000000024,0.1,0.0,-2.7475750000000243
962.0,3.6906614197531153,0.30000000000000004,0.0,-3.990661419753115
964.0,4.906587345679044,0.30000000000000004,0.0,-5.2065873456790435
966.0,6.295352777777816,0.30000000000000004,0.0,-6.595352777777816
968.0,0.04500000000000151,0.2,0.0,-0.24500000000000152
970.0,0.3907959876543301,0.1,0.0,-0.4907959876543301
972.0,1.2047466049382887,0.30000000000000004,0.0,-1.5047466049382887
974.0,2.4878330246913825,0.2,0.0,-2.6878330246913826
976.0,0.0,0.2,0.0,-0.2
978.0,0.0,0.30000000000000004,0.0,-0.30000000000000004
980.0,0.08100000000000046,0.2,0.0,-0.28100000000000047
982.0,0.4044567901234577,0.30000000000000004,0.0,-0.7044567901234577
984.0,0.9748271604938286,0.2,0.0,-1.1748271604938285
986.0,1.8385703703703724,0.30000000000000004,0.0,-2.1385703703703722
988.0,3.2390098765432147,0.2,0.0,-3.439009876543215
990.0,5.341924691358026,0.30000000000000004,0.0,-5.641924691358025
992.0,1.0130728395061706,0.2,0.0,-1.2130728395061705
994.0,2.090529938271596,0.30000000000000004,0.0,-2.3905299382715963
996.0,0.24806666666666238,0.1,0.0,-0.3480666666666624
998.0,0.5932518518518453,0.30000000000000004,0.0,-0.8932518518518453
1000.0,1.147253703703691,0.30000000000000004,0.0,-1.447253703703691
1002.0,1.9968833333333142,0.30000000000000004,0.0,-2.296883333333314
1004.0,3.142809259259234,0.1,0.0,-3.242809259259234
1006.0,4.58503148148145,0.30000000000000004,0.0,-4.88503148148145
1008.0,6.323549999999964,0.2,0.0,-6.523549999999964
1010.0,8.358364814814772,0.30000000000000004,0.0,-8.658364814814773
1012.0,9.5317796296296,0.30000000000000004,0.0,-9.831779629629601
1014.0,4.640668518518486,0.2,0.0,-4.840668518518486
1016.0,0.14518518518518048,0.1,0.0,-0.24518518518518048
1018.0,0.4266666666666587,0.30000000000000004,0.0,-0.7266666666666588
1020.0,0.856296296296285,0.30000000000000004,0.0,-1.156296296296285
1022.0,1.449890123456775,0.30000000000000004,0.0,-1.749890123456775
1024.0,0.4303376543209882,0.2,0.0,-0.6303376543209882
1026.0,1.4861401234567917,0.2,0.0,-1.6861401234567917
1028.0,2.237185185185186,0.2,0.0,-2.4371851851851862
1030.0,3.9976790123456847,0.30000000000000004,0.0,-4.297679012345685
1032.0,6.413673765432111,0.2,0.0,-6.613673765432111
1034.0,9.664878703703724,0.30000000000000004,0.0,-9.964878703703725
1036.0,13.874942592592618,0.30000000000000004,0.0,-14.174942592592618
1038.0,3.864808024691396,0.1,0.0,-3.964808024691396
1040.0,6.408264814814874,0.30000000000000004,0.0,-6.708264814814874
1042.0,9.74184506172846,0.30000000000000004,0.0,-10.041845061728461
1044.0,5.283614197530902,0.2,0.0,-5.483614197530902
1046.0,1.8330861111111512,0.2,0.0,-2.0330861111111513
1048.0,3.0504935185185715,0.2,0.0,-3.2504935185185717
1050.0,4.638271296296362,0.30000000000000004,0.0,-4.938271296296362
1052.0,6.596419444444523,0.30000000000000004,0.0,-6.896419444444523
1054.0,8.984273148148239,0.30000000000000004,0.0,-9.28427314814824
1056.0,6.266001851851845,0.1,0.0,-6.366001851851845
1058.0,0.005877777777778707,0.2,0.0,-0.20587777777777871
1060.0,0.035383950617286004,0.30000000000000004,0.0,-0.33538395061728604
1062.0,0.14377901234567794,0.2,0.0,-0.343779012345678
1064.0,0.37563086419752667,0.2,0.0,-0.5756308641975267
1066.0,0.4593827160493691,0.2,0.0,-0.659382716049369
1068.0,0.0,0.2,0.0,-0.2
1070.0,0.0,0.30000000000000004,0.0,-0.30000000000000004
1072.0,0.0,0.30000000000000004,0.0,-0.30000000000000004
1074.0,0.048999999999999294,0.30000000000000004,0.0,-0.3489999999999993
1076.0,0.32801234567901055,0.1,0.0,-0.4280123456790106
1078.0,0.8664172839506138,0.2,0.0,-1.0664172839506139
1080.0,1.7913555555555498,0.30000000000000004,0.0,-2.09135555555555
1082.0,3.1360469135802402,0.30000000000000004,0.0,-3.43604691358024
1084.0,4.9004913580246825,0.2,0.0,-5.100491358024683
1086.0,7.084688888888874,0.2,0.0,-7.284688888888875
1088.0,2.5074367283950565,0.2,0.0,-2.7074367283950567
1090.0,3.655955246913572,0.30000000000000004,0.0,-3.9559552469135717
1092.0,5.196495987654304,0.30000000000000004,0.0,-5.496495987654304
1094.0,1.2016712962962703,0.2,0.0,-1.4016712962962703
1096.0,2.284016975308603,0.2,0.0,-2.484016975308603
1098.0,1.3411580246913184,0.2,0.0,-1.5411580246913184
1100.0,2.1678246913579744,0.2,0.0,-2.3678246913579746
1102.0,3.192022222222161,0.2,0.0,-3.392022222222161
1104.0,4.41375061728388,0.2,0.0,-4.6137506172838805
1106.0,5.833009876543127,0.2,0.0,-6.033009876543127
1108.0,7.449799999999909,0.1,0.0,-7.549799999999909
1110.0,0.0,0.0,0.0,0.0
1112.0,0.0,0.0,0.0,0.0
1114.0,0.0,0.0,0.0,0.0
1116.0,0.0,0.0,0.0,0.0
1118.0,0.0,0.0,0.0,0.0
1120.0,0.0,0.0,0.0,0.0
1122.0,0.0,0.30000000000000004,0.0,-0.30000000000000004
1124.0,0.0,0.30000000000000004,0.0,-0.30000000000000004
1126.0,0.0,0.1,0.0,-0.1
1128.0,0.0,0.30000000000000004,0.0,-0.30000000000000004
1130.0,0.0,0.30000000000000004,0.0,-0.30000000000000004
1132.0,0.026224074074076485,0.2,0.0,-0.2262240740740765
1134.0,0.18844629629630277,0.30000000000000004,0.0,-0.4884462962963028
1136.0,0.4988166666666772,0.30000000000000004,0.0,-0.7988166666666772
1138.0,0.0354694444444513,0.1,0.0,-0.1354694444444513
1140.0,0.2721361111111301,0.2,0.0,-0.47213611111113013
1142.0,0.731025000000031,0.2,0.0,-0.9310250000000311
1144.0,1.4121361111111543,0.2,0.0,-1.6121361111111543
1146.0,2.315469444444499,0.2,0.0,-2.5154694444444994
1148.0,3.4410250000000673,0.2,0.0,-3.6410250000000675
1150.0,0.0,0.1,0.0,-0.1
1152.0,0.0,0.1,0.0,-0.1
1154.0,0.0,0.0,0.0,0.0
1156.0,0.0,0.0,0.0,0.0
1158.0,0.0,0.0,0.0,0.0
1160.0,0.0,0.0,0.0,0.0
1162.0,0.0,0.30000000000000004,0.0,-0.30000000000000004
1164.0,0.0,0.30000000000000004,0.0,-0.30000000000000004
1166.0,0.0,0.1,0.0,-0.1
1168.0,0.0,0.2,0.0,-0.2
1170.0,0.0,0.1,0.0,-0.1
1172.0,0.004158950617281791,0.1,0.0,-0.1041589506172818
1174.0,0.18749228395060286,0.1,0.0,-0.2874922839506029
1176.0,0.0,0.0,0.0,0.0
1178.0,0.0,0.0,0.0,0.0
1180.0,0.0,0.0,0.0,0.0
1182.0,0.0,0.0,0.0,0.0
1184.0,0.0,0.0,0.0,0.0
1186.0,0.0,0.0,0.0,0.0
1188.0,0.0,0.0,0.0,0.0
1190.0,0.0,0.0,0.0,0.0
1192.0,0.0,0.0,0.0,0.0
1194.0,0.0,0.0,0.0,0.0
1196.0,0.0,0.0,0.0,0.0
1198.0,0.0,0.0,0.0,0.0
1200.0,0.0,0.0,0.0,0.0
1202.0,0.0,0.0,0.0,0.0
1204.0,0.0,0.0,0.0,0.0
1206.0,0.0,0.0,0.0,0.0
1208.0,0.0,0.0,0.0,0.0
1210.0,0.0,0.0,0.0,0.0
1212.0,0.0,0.0,0.0,0.0
1214.0,0.0,0.0,0.0,0.0
1216.0,0.0,0.0,0.0,0.0
1218.0,0.0,0.0,0.0,0.0
1220.0,0.0,0.0,0.0,0.0
1222.0,0.0,0.0,0.0,0.0
1224.0,0.0,0.0,0.0,0.0
1226.0,0.0,0.0,0.0,0.0
1228.0,0.0,0.0,0.0,0.0
1230.0,0.0,0.0,0.0,0.0
1232.0,0.0,0.0,0.0,0.0
1234.0,0.0,0.0,0.0,0.0
1236.0,0.0,0.0,0.0,0.0
1238.0,0.0,0.0,0.0,0.0
1240.0,0.0,0.0,0.0,0.0
1242.0,0.0,0.0,0.0,0.0
1244.0,0.0,0.0,0.0,0.0
1246.0,0.0,0.0,0.0,0.0
1248.0,0.0,0.0,0.0,0.0
1250.0,0.0,0.0,0.0,0.0
1252.0,0.0,0.0,0.0,0.0
1254.0,0.0,0.0,0.0,0.0
1256.0,0.0,0.0,0.0,0.0
1258.0,0.0,0.0,0.0,0.0
1260.0,0.0,0.0,0.0,0.0
1262.0,0.0,0.0,0.0,0.0
1264.0,0.0,0.1,0.0,-0.1
1266.0,0.0,0.1,0.0,-0.1
1268.0,0.0,0.30000000000000004,0.0,-0.30000000000000004
1270.0,0.0,0.30000000000000004,0.0,-0.30000000000000004
1272.0,0.0,0.2,0.0,-0.2
1274.0,0.0,0.30000000000000004,0.0,-0.30000000000000004
1276.0,0.0,0.1,0.0,-0.1
1278.0,0.08268888888888232,0.30000000000000004,0.0,-0.38268888888888236
1280.0,0.3621950617283813,0.30000000000000004,0.0,-0.6621950617283814
1282.0,0.839232098765411,0.2,0.0,-1.0392320987654111
1284.0,0.011851851851850507,0.1,0.0,-0.11185185185185051
1286.0,0.0,0.0,0.0,0.0
1288.0,0.0,0.0,0.0,0.0
1290.0,0.0,0.0,0.0,0.0
1292.0,0.0,0.0,0.0,0.0
1294.0,0.0,0.0,0.0,0.0
1296.0,0.0,0.0,0.0,0.0
1298.0,0.0,0.0,0.0,0.0
1300.0,0.0,0.0,0.0,0.0
1302.0,0.0,0.0,0.0,0.0
1304.0,0.0,0.0,0.0,0.0
1306.0,0.0,0.0,0.0,0.0
1308.0,0.0,0.0,0.0,0.0
1310.0,0.0,0.0,0.0,0.0
1312.0,0.0,0.0,0.0,0.0
1314.0,0.0,0.0,0.0,0.0
1316.0,0.0,0.0,0.0,0.0
